Report_Num,Year,Occur_Date,Weekday,Location,Neighborho,Latitude,Longitude
202760342,2020,10/2/2020,Friday,201 MOURY AVE SE,The Villages at Carver,33.71595,-84.391615
202760452,2020,10/2/2020,Friday,201 MOURY AVE SE,The Villages at Carver,33.71595,-84.391615
202761574,2020,10/2/2020,Friday,825 MCDANIEL ST SW,Pittsburgh,33.73236,-84.402205
202762190,2020,10/2/2020,Friday,327 PETERS ST SW,Castleberry Hill,33.745834,-84.403822
202761085,2020,10/2/2020,Friday,609 CASCADE AVE SW,Westview,33.738959,-84.434621
202761206,2020,10/2/2020,Friday,1563 WESTWOOD AVE SW,Westview,33.738875,-84.439031
202770895,2020,10/3/2020,Saturday,840 MCDONOUGH BLVD SE,Custer/McDonough/Guice,33.708832,-84.359031
202771651,2020,10/3/2020,Saturday,SELLS AVE SW & LAWTON ST SW,West End,33.745283,-84.423319
202771341,2020,10/3/2020,Saturday,1111 OAK ST SW,West End,33.741665,-84.42416
202780149,2020,10/4/2020,Sunday,225 CLIFTON ST SE,Kirkwood,33.747065,-84.33221
202780340,2020,10/4/2020,Sunday,972 EISENHOWER RD SE,South River Gardens,33.656841,-84.358087
202780470,2020,10/4/2020,Sunday,1905 PIEDMONT RD NE,Morningside/Lenox Park,33.809717,-84.365521
202780934,2020,10/4/2020,Sunday,960 SPRING ST NW,Midtown,33.780893,-84.389168
202780778,2020,10/4/2020,Sunday,50 ALABAMA ST SW,Downtown,33.751869,-84.389642
202780260,2020,10/4/2020,Sunday,231 SCIPLE TERRACE NW,Vine City,33.761064,-84.414825
202781026,2020,10/4/2020,Sunday,1325 DONULLLD LEE HOLLOWELL PKWY NW,,33.772593,-84.431196
202781403,2020,10/4/2020,Sunday,1355 RALPH DAVID ABERNULLTHY BLVD SW,West End,33.739416,-84.432201
202781564,2020,10/4/2020,Sunday,445 WESTMEATH DR SW,Westview,33.743116,-84.44625
202781049,2020,10/4/2020,Sunday,2120 SOUTHWOOD BLVD SW,Ben Hill Terrace,33.696022,-84.519287
202791621,2020,10/5/2020,Monday,1801 HOWELL MILL RD NW,Berkeley Park,33.80423,-84.412846
202790262,2020,10/5/2020,Monday,550 LINDSAY ST NW,English Avenue,33.769772,-84.416757
202801921,2020,10/6/2020,Tuesday,330 EDGEWOOD AVE SE,Sweet Auburn,33.754621,-84.376834
202810281,2020,10/7/2020,Wednesday,3819 JONESBORO RD SE,South River Gardens,33.650292,-84.366814
202811594,2020,10/7/2020,Wednesday,12 BROAD ST SW,Downtown,33.75445,-84.391383
202811884,2020,10/7/2020,Wednesday,1077 HEMPHILL AVE NW,Home Park,33.784224,-84.40555
202810569,2020,10/7/2020,Wednesday,3221 M.L.K. JR DR SW,,33.752518,-84.491978
202811633,2020,10/7/2020,Wednesday,3450 CASCADE RD SW,Horseshoe Community,33.721623,-84.497609
202820306,2020,10/8/2020,Thursday,2255 LENOX RD NE,Lindridge/Martin Manor,33.815952,-84.351262
202821784,2020,10/8/2020,Thursday,2610 METROPOLITAN PKWY SW,Perkerson,33.683335,-84.407356
202821722,2020,10/8/2020,Thursday,150 HOLDERNESS ST SW,Ashview Heights,33.750183,-84.426208
202820057,2020,10/8/2020,Thursday,645 CASCADE AVE SW,Westview,33.737633,-84.436098
202871131,2020,10/8/2020,Thursday,659 ROBERT ST NW,Center Hill,33.773126,-84.472164
202831239,2020,10/9/2020,Friday,815 SIDNEY MARCUS BLVD NE,Lindbergh/Morosgo,33.824227,-84.360941
202831704,2020,10/9/2020,Friday,1058 HOWELL MILL RD NW,Home Park,33.783608,-84.412117
202841212,2020,10/10/2020,Saturday,2205 CHESHIRE BRIDGE RD NE,Lindridge/Martin Manor,33.815106,-84.352603
202840391,2020,10/10/2020,Saturday,907 ARGONNE AVE NE,Midtown,33.779375,-84.377307
202840460,2020,10/10/2020,Saturday,232 FORSYTH ST SW,Downtown,33.74854,-84.396366
202840414,2020,10/10/2020,Saturday,520 FULTON ST SW,Mechanicsville,33.740567,-84.404668
202841520,2020,10/10/2020,Saturday,548 NORTHSIDE DR NW,English Avenue,33.769585,-84.405058
202841884,2020,10/10/2020,Saturday,200 ANDREW J HAIRSTON BLVD NW,Vine City,33.760445,-84.414051
202840415,2020,10/10/2020,Saturday,1801 DELOWE DR,Campbellton Road,33.705829,-84.457673
202850040,2020,10/11/2020,Sunday,3295 ROSWELL RD NE,Buckhead Forest,33.84497,-84.379917
202851837,2020,10/11/2020,Sunday,221 PEACHTREE CENTER AVE NE,Downtown,33.760412,-84.385539
202851759,2020,10/11/2020,Sunday,500 NORTHSIDE CIR NW,Loring Heights,33.800646,-84.401668
202850475,2020,10/11/2020,Sunday,1145 LUCILE AVE SW,West End,33.742545,-84.42535
202860272,2020,10/12/2020,Monday,1016 HOWELL MILL RD NW,Home Park,33.782297,-84.411761
202860858,2020,10/12/2020,Monday,507 JOSEPH E LOWERY BLVD SW,West End,33.740978,-84.418108
202871933,2020,10/13/2020,Tuesday,265 PONCE DE LEON AVE NE,Midtown,33.771684,-84.378393
202870279,2020,10/13/2020,Tuesday,1016 HOWELL MILL RD,Home Park,33.782265,-84.411768
202870205,2020,10/13/2020,Tuesday,1856 WELLS DR SW,Southwest,33.704679,-84.468085
202870537,2020,10/13/2020,Tuesday,2460 M.L.K. JR DR SW,Harland Terrace,33.751991,-84.468572
202881049,2020,10/14/2020,Wednesday,2825 WATERS RD SW,Glenrose Heights,33.67769,-84.392123
202880085,2020,10/14/2020,Wednesday,633 PRYOR ST SW,Mechanicsville,33.737536,-84.394919
202881186,2020,10/14/2020,Wednesday,195 FAIRBURN RD NW,Adamsville,33.761069,-84.504255
202891982,2020,10/15/2020,Thursday,3050 M.L.K. JR DR SW,Harland Terrace,33.75106,-84.486163
202901292,2020,10/16/2020,Friday,3393 PEACHTREE RD,Lenox,33.846516,-84.362679
202900920,2020,10/16/2020,Friday,3050 M.L.K. JR DR SW,Harland Terrace,33.75106,-84.486163
202911269,2020,10/17/2020,Saturday,2263 WISTERIA WAY NE,Kirkwood,33.760947,-84.31301
202910317,2020,10/17/2020,Saturday,612 LEE ST SW,West End,33.738795,-84.413614
202930593,2020,10/17/2020,Saturday,1033 HOLLYWOOD RD NW,Almond Park,33.786497,-84.458512
202910602,2020,10/17/2020,Saturday,2099 FAIRBURN RD SW,Kings Forest,33.697696,-84.5102
202920087,2020,10/18/2020,Sunday,3819 JONESBORO RD SE,South River Gardens,33.650292,-84.366814
202921708,2020,10/18/2020,Sunday,580 WOODWARD AVE SE,Grant Park,33.745638,-84.368457
202920644,2020,10/18/2020,Sunday,2960 PIEDMONT RD NE,Garden Hills,33.834911,-84.369278
202920166,2020,10/18/2020,Sunday,915 W PEACHTREE ST NE,Midtown,33.786699,-84.387807
202920560,2020,10/18/2020,Sunday,2144 PEACHTREE RD NW,,33.813442,-84.39324
202920447,2020,10/18/2020,Sunday,1218 JOSEPH E. BOONE BLVD NW,Hunter Hills,33.763238,-84.427362
202921150,2020,10/18/2020,Sunday,3181 DONULLLD LEE HOLLOWELL PKWY NW,Brookview Heights,33.786364,-84.490252
202930124,2020,10/19/2020,Monday,595 PIEDMONT AVE NE,Old Fourth Ward,33.770357,-84.381158
202931344,2020,10/19/2020,Monday,1999 BENT CREEK WAY SW,Campbellton Road,33.701051,-84.466464
202941881,2020,10/20/2020,Tuesday,17 BAKER ST NW,Downtown,33.76293,-84.38829
202951862,2020,10/21/2020,Wednesday,3334 PEACHTREE RD NE,North Buckhead,33.849111,-84.370944
202951715,2020,10/21/2020,Wednesday,300 TED TURNER DR NW,Downtown,33.762632,-84.389613
202961421,2020,10/22/2020,Thursday,1836 MEMORIAL DR SE,Kirkwood,33.747813,-84.327542
202962200,2020,10/22/2020,Thursday,239 IVAN ALLEN JR BLVD NW,Downtown,33.764975,-84.395022
202962290,2020,10/22/2020,Thursday,1176 CHATTAHOOCHEE AVE NW,Blandtown,33.800672,-84.425432
202961974,2020,10/22/2020,Thursday,1993 BENT CREEK WAY SW,Campbellton Road,33.700971,-84.465883
202971572,2020,10/23/2020,Friday,464 WINDSOR ST SW,Mechanicsville,33.742237,-84.397834
202972316,2020,10/23/2020,Friday,45 JAMES P BRAWLEY DR NW,Vine City,33.755913,-84.412527
202972142,2020,10/23/2020,Friday,1794 WILLIS MILL RD SW,Adams Park,33.706624,-84.46827
202971930,2020,10/23/2020,Friday,605 FERN BROOKS DR SW,Midwest Cascade,33.733414,-84.537229
202981562,2020,10/24/2020,Saturday,260 FULTON ST SW,Mechanicsville,33.741351,-84.39652
202980495,2020,10/24/2020,Saturday,3041 LANDRUM DR SW,Southwest,33.707919,-84.487125
202980137,2020,10/24/2020,Saturday,683 SKIPPER DR NW,Collier Heights,33.773886,-84.490159
202991595,2020,10/25/2020,Sunday,1668 EASTLAND RD SE,East Atlanta,33.718963,-84.330231
202990430,2020,10/25/2020,Sunday,1683 LAKEWOOD AVE SE,Lakewood Heights,33.707976,-84.3802
202990958,2020,10/25/2020,Sunday,210 PETERS ST SW,Castleberry Hill,33.748749,-84.399629
203001748,2020,10/26/2020,Monday,878 NORWOOD RD SE,Norwood Manor,33.697224,-84.360818
203001650,2020,10/26/2020,Monday,232 19TH ST NW,Atlantic Station,33.793186,-84.395515
203000611,2020,10/26/2020,Monday,1165 EGGLESTON ST SW,West End,33.739964,-84.426006
203011634,2020,10/27/2020,Tuesday,740 SIDNEY MARCUS BLVD NE,Lindbergh/Morosgo,33.827311,-84.363734
203010278,2020,10/27/2020,Tuesday,1570 PIEDMONT AVE NE,Morningside/Lenox Park,33.796922,-84.369144
203020004,2020,10/27/2020,Tuesday,1940 NORTHSIDE DR NW,Channing Valley,33.808334,-84.408279
203010336,2020,10/27/2020,Tuesday,3263 DONULLLD LEE HOLLOWELL PKWY NW,English Park,33.788072,-84.493663
203020135,2020,10/28/2020,Wednesday,44 8TH ST NW,Midtown,33.779553,-84.38881
203020456,2020,10/28/2020,Wednesday,135 ANDREW YOUNG INTERNULLTIONULLL BLVD NW,Downtown,33.759912,-84.391779
203030095,2020,10/29/2020,Thursday,1300 DEKALB AVE NE,Candler Park,33.761964,-84.344654
203032624,2020,10/29/2020,Thursday,1242 GLENWOOD AVE SE,East Atlanta,33.740353,-84.346872
203032590,2020,10/29/2020,Thursday,300 PEACHTREE ST NE,Downtown,33.7625,-84.387778
203042044,2020,10/29/2020,Thursday,32 BAKER ST NW,Downtown,33.762257,-84.388879
203030754,2020,10/29/2020,Thursday,1302 RALPH DAVID ABERNULLTHY BLVD SW,West End,33.738593,-84.430355
203030935,2020,10/29/2020,Thursday,3871 REDWINE RD SW,Princeton Lakes,33.661114,-84.512171
203041003,2020,10/30/2020,Friday,545 LEE ST SW,West End,33.740056,-84.414417
203051698,2020,10/31/2020,Saturday,520 BOULEVARD SE,Grant Park,33.740755,-84.367595
203051245,2020,10/31/2020,Saturday,267 MARIETTA ST NW,Downtown,33.760776,-84.394529
203051202,2020,10/31/2020,Saturday,232 FORSYTH ST SW,Downtown,33.74854,-84.396366
203060244,2020,11/1/2020,Sunday,232 FORSYTH ST SW,Downtown,33.74854,-84.396366
203070580,2020,11/1/2020,Sunday,532 CLEVELAND AVE SW,Hammond Park,33.678873,-84.406433
203060006,2020,11/1/2020,Sunday,763 CATHERINE ST SW,Adair Park,33.726005,-84.412571
203061227,2020,11/1/2020,Sunday,3056 IMPERIAL CIR SW,Southwest,33.699227,-84.495486
203071459,2020,11/2/2020,Monday,1280 CAROLINE ST NE,Edgewood,33.75935,-84.346607
203101269,2020,11/2/2020,Monday,498 SEMINOLE AVE NE,Inman Park,33.765877,-84.349493
203071123,2020,11/2/2020,Monday,540 17TH ST NW,Loring Heights,33.791135,-84.406885
203071298,2020,11/2/2020,Monday,895 JOSEPH E. BOONE BLVD NW,English Avenue,33.76368,-84.416877
203071679,2020,11/2/2020,Monday,3090 CAMPBELLTON RD SW,Southwest,33.693357,-84.489052
203081665,2020,11/3/2020,Tuesday,791 WYLIE ST SE,Reynoldstown,33.752521,-84.361005
203081580,2020,11/3/2020,Tuesday,73 WADDELL ST NE,Inman Park,33.756102,-84.363015
203080208,2020,11/3/2020,Tuesday,2025 PEACHTREE RD NE,Buckhead Village,33.839652,-84.379528
203081446,2020,11/3/2020,Tuesday,2786 OLD HAPEVILLE RD SW,Glenrose Heights,33.678873,-84.392548
203080124,2020,11/3/2020,Tuesday,232 FORSYTH ST SW,Downtown,33.74854,-84.396366
203080144,2020,11/3/2020,Tuesday,1132 GARIBALDI ST SW,Pittsburgh,33.724054,-84.398983
203081584,2020,11/3/2020,Tuesday,1531 CAMPBELLTON RD SW,Venetian Hills,33.713262,-84.438621
203080216,2020,11/3/2020,Tuesday,3810 CAMPBELLTON RD SW,,33.690262,-84.513473
203090135,2020,11/4/2020,Wednesday,18 JACKSON ST NE,Sweet Auburn,33.754847,-84.374638
203091949,2020,11/4/2020,Wednesday,180 JACKSON ST NE,Sweet Auburn,33.758308,-84.374658
203090730,2020,11/4/2020,Wednesday,610 SPRING ST NW,Downtown,33.770904,-84.389521
203091626,2020,11/4/2020,Wednesday,600 GREENSFERRY AVE SW,The Villages at Castleberry Hill,33.746732,-84.408349
203090907,2020,11/4/2020,Wednesday,187 BROWNLEE RD SW,Adamsville,33.7515,-84.500445
203090045,2020,11/4/2020,Wednesday,3390 FAIRBURN RD SW,Ben Hill,33.66147,-84.52333
203101202,2020,11/5/2020,Thursday,97 ESTORIA ST SE,Cabbagetown,33.75201,-84.363447
203101660,2020,11/5/2020,Thursday,701 HIGHLAND AVE NE,Old Fourth Ward,33.760912,-84.364647
203101674,2020,11/5/2020,Thursday,623 IRWIN ST NE,Old Fourth Ward,33.757507,-84.366699
203100038,2020,11/5/2020,Thursday,293 PHARR RD NE,Garden Hills,33.836857,-84.378128
203101011,2020,11/5/2020,Thursday,200 TED TURNER DR NW,Downtown,33.759815,-84.389272
203100012,2020,11/5/2020,Thursday,3041 LANDRUM DR SW,Southwest,33.707919,-84.487125
203110067,2020,11/6/2020,Friday,240 NORTH HIGHLAND AVENUE NORTHEAST,Inman Park,33.761899,-84.360387
203111649,2020,11/6/2020,Friday,3393 PEACHTREE RD NE,Lenox,33.846335,-84.363578
203120345,2020,11/7/2020,Saturday,2470 CHESHIRE BRIDGE RD NE,Lindridge/Martin Manor,33.822301,-84.35211
203120389,2020,11/7/2020,Saturday,2280 CHESHIRE BRIDGE RD NE,Lindridge/Martin Manor,33.817499,-84.352263
203120493,2020,11/7/2020,Saturday,1544 PIEDMONT AVE NE,Piedmont Heights,33.798058,-84.370654
203120301,2020,11/7/2020,Saturday,510 WHITEHALL ST SW,Mechanicsville,33.743246,-84.404257
203130963,2020,11/8/2020,Sunday,1500 MCLENDON AVE NE,Candler Park,33.764986,-84.338482
203131832,2020,11/8/2020,Sunday,499 ANSLEY CT NE,Piedmont Heights,33.800965,-84.370851
203131614,2020,11/8/2020,Sunday,411 PARKWAY DR NE,Old Fourth Ward,33.765587,-84.373057
203130308,2020,11/8/2020,Sunday,1345 PIEDMONT AVE NE,,33.790041,-84.373801
203131907,2020,11/8/2020,Sunday,240 TONI PL SE,Browns Mill Park,33.687553,-84.381526
203141654,2020,11/9/2020,Monday,68 WALTON ST NW,Downtown,33.756358,-84.390878
203140186,2020,11/9/2020,Monday,795 POLLARD BLVD SW,Summerhill,33.732997,-84.391286
203140599,2020,11/9/2020,Monday,1120 RALPH DAVID ABERNULLTHY BLVD SW,West End,33.737982,-84.424529
203141276,2020,11/9/2020,Monday,2784 DONULLLD LEE HOLLOWELL PKWY NW,Collier Heights,33.779335,-84.479666
203141769,2020,11/9/2020,Monday,3041 LANDRUM DR SW,Southwest,33.707919,-84.487125
203151867,2020,11/10/2020,Tuesday,600 HUMPHRIES ST SW,Mechanicsville,33.738571,-84.404521
203150576,2020,11/10/2020,Tuesday,132 JOSEPH E. LOWERY BLVD NW,Washington Park,33.758674,-84.417779
203160841,2020,11/11/2020,Wednesday,862 CARTER ST NW,Vine City,33.756309,-84.415994
203180045,2020,11/12/2020,Thursday,960 CONSTITUTION RD SE,Norwood Manor,33.695295,-84.356711
203171607,2020,11/12/2020,Thursday,3390 STRATFORD RD NE,North Buckhead,33.849823,-84.36743
203170263,2020,11/12/2020,Thursday,2274 BROOKS AVE NW,Almond Park,33.784188,-84.463407
203181653,2020,11/13/2020,Friday,111 BOULEVARD NE,Old Fourth Ward,33.757366,-84.371929
203180899,2020,11/13/2020,Friday,285 CENTENNIAL OLYMPIC PARK DR NW,Downtown,33.762604,-84.391713
203190214,2020,11/13/2020,Friday,898 PROCTOR ST NW,English Avenue,33.764812,-84.416877
203181891,2020,11/13/2020,Friday,415 TEMPLE ST NW,Bankhead,33.765859,-84.42176
203182097,2020,11/13/2020,Friday,ELLEN ST NW,Hills Park,33.803609,-84.445198
203181478,2020,11/13/2020,Friday,2524 M.L.K. JR DR SW,Harland Terrace,33.751499,-84.470668
203182078,2020,11/13/2020,Friday,2909 CAMPBELLTON RD SW,Southwest,33.700792,-84.483046
203190455,2020,11/14/2020,Saturday,3478 LAKESIDE DR NE,Buckhead Heights,33.848286,-84.357037
203190284,2020,11/14/2020,Saturday,661 AUBURN AVE NE,Old Fourth Ward,33.755649,-84.365603
203191114,2020,11/14/2020,Saturday,532 CLEVELAND AVE SW,Hammond Park,33.678873,-84.406433
203200188,2020,11/15/2020,Sunday,2297 CHESHIRE BRIDGE RD NE,Lindridge/Martin Manor,33.817511,-84.351473
203201530,2020,11/15/2020,Sunday,2459 PIEDMONT RD NE,Lindbergh/Morosgo,33.822552,-84.367041
203200886,2020,11/15/2020,Sunday,282 LANGHORN ST SW,West End,33.746908,-84.429936
203221820,2020,11/17/2020,Tuesday,1922 PIEDMONT CIR NE,Piedmont Heights,33.80899,-84.367667
203231491,2020,11/18/2020,Wednesday,1469 CAMPBELLTON RD SW,Venetian Hills,33.714063,-84.43659
203241823,2020,11/19/2020,Thursday,1080 EUCLID AVE NE,Inman Park,33.764149,-84.351688
203241934,2020,11/19/2020,Thursday,311 COURTLAND ST NE,Downtown,33.763024,-84.38365
203241665,2020,11/19/2020,Thursday,807 CASCADE AVE SW,Cascade Avenue/Road,33.733202,-84.438231
203250823,2020,11/20/2020,Friday,3097 MAPLE DR NE,Buckhead Village,33.839968,-84.371496
203251870,2020,11/20/2020,Friday,256 GLENN ST SW,Mechanicsville,33.737906,-84.395412
203250991,2020,11/20/2020,Friday,2925 LAKEWOOD AVE SW,Polar Rock,33.697369,-84.401974
203250958,2020,11/20/2020,Friday,195 FAIRBURN RD NW,Adamsville,33.761069,-84.504255
203260319,2020,11/21/2020,Saturday,1400 W PEACHTREE ST NW,Midtown,33.792888,-84.388315
203262108,2020,11/21/2020,Saturday,930 SPRING ST NW,Midtown,33.779952,-84.389521
203260513,2020,11/21/2020,Saturday,930 SPRING ST NW,Midtown,33.779952,-84.389521
203260220,2020,11/21/2020,Saturday,2950 M.L.K. JR DR SW,Harland Terrace,33.753037,-84.484076
203271532,2020,11/22/2020,Sunday,501 PIEDMONT AVE NE,Downtown,33.76813,-84.382366
203271065,2020,11/22/2020,Sunday,1700 STANTON RD SW,,33.70865,-84.443507
203270097,2020,11/22/2020,Sunday,1097 HARWELL RD NW,Collier Heights,33.785212,-84.491125
203280712,2020,11/23/2020,Monday,2885 LAKEWOOD AVE SW,Sylvan Hills,33.697977,-84.410516
203280546,2020,11/23/2020,Monday,2080 CAMPBELLTON RD SW,Campbellton Road,33.705236,-84.45685
203281645,2020,11/23/2020,Monday,2215 WINGATE ST SW,Florida Heights,33.748936,-84.460562
203290594,2020,11/24/2020,Tuesday,1000 PARK AVE NE,North Buckhead,33.855121,-84.361961
203291635,2020,11/24/2020,Tuesday,1359 MECASLIN ST NW,Atlantic Station,33.78913,-84.400053
203291590,2020,11/24/2020,Tuesday,2 JOSEPH E. LOWERY BLVD NW,Washington Park,33.754908,-84.417718
203311109,2020,11/26/2020,Thursday,785 LEE ST SW,West End,33.733613,-84.414517
203310648,2020,11/26/2020,Thursday,3121 CAMPBELLTON RD SW,Southwest,33.692358,-84.49126
203321318,2020,11/27/2020,Friday,817 HOLLYWOOD RD NW,Grove Park,33.777638,-84.450515
203331643,2020,11/28/2020,Saturday,800 GLENWOOD AVE SE,Grant Park,33.742227,-84.359791
203331591,2020,11/28/2020,Saturday,2525 PIEDMONT RD NE,Lindbergh/Morosgo,33.824018,-84.365306
203330077,2020,11/28/2020,Saturday,652 MIAMI CIR NE,Lindbergh/Morosgo,33.828942,-84.365802
203340866,2020,11/28/2020,Saturday,101 VERANDA CIR SE,Sweet Auburn,33.751635,-84.378148
203340306,2020,11/29/2020,Sunday,232 FORSYTH ST SW,Downtown,33.74854,-84.396366
203350813,2020,11/30/2020,Monday,1683 LAKEWOOD AVE SE,Lakewood Heights,33.707976,-84.3802
203360694,2020,12/1/2020,Tuesday,3160 GREENBRIAR PKWY SW,Greenbriar,33.68606,-84.492884
203370129,2020,12/2/2020,Wednesday,1080 EUCLID AVE NE,Inman Park,33.764149,-84.351688
203371253,2020,12/2/2020,Wednesday,464 BISHOP ST NW,Loring Heights,33.792533,-84.40319
203381424,2020,12/3/2020,Thursday,343 JOSEPH E LOWERY BLVD SW,Ashview Heights,33.745665,-84.417821
203380252,2020,12/3/2020,Thursday,1222 WEST MARIETTA ST NW,Knight Park/Howell Station,33.786038,-84.427329
203380074,2020,12/3/2020,Thursday,2098 CAMPBELLTON RD SW,Campbellton Road,33.706678,-84.456082
203390202,2020,12/4/2020,Friday,1919 METROPOLITAN PKWY SW,Sylvan Hills,33.702702,-84.408608
203390659,2020,12/4/2020,Friday,507 JOSEPH E. LOWERY BLVD NW,English Avenue,33.768543,-84.417143
203390236,2020,12/4/2020,Friday,3640 CAMPBELLTON RD SW,,33.689169,-84.507963
203400787,2020,12/5/2020,Saturday,183 MT ZION RD SE,Glenrose Heights,33.672179,-84.387573
203410060,2020,12/5/2020,Saturday,2805 MACON DR SE,Glenrose Heights,33.679404,-84.388083
203400501,2020,12/5/2020,Saturday,3032 WANDA CIR SW,Hammond Park,33.673414,-84.412363
203400795,2020,12/5/2020,Saturday,864 YORK AVE SW,West End,33.73705,-84.416033
203411443,2020,12/6/2020,Sunday,655 HIGHLAND AVE NE,Old Fourth Ward,33.761044,-84.365952
203411796,2020,12/6/2020,Sunday,656 PRYOR ST SW,Mechanicsville,33.736978,-84.394491
203421644,2020,12/7/2020,Monday,357 EDGEWOOD AVE SE,Sweet Auburn,33.754201,-84.37595
203420523,2020,12/7/2020,Monday,265 PEACHTREE CENTER AVE NE,Downtown,33.761595,-84.38558
203421095,2020,12/7/2020,Monday,12 BROAD ST SW,Downtown,33.75445,-84.391383
203420087,2020,12/7/2020,Monday,1220 MECASLIN ST NW,Home Park,33.78853,-84.400276
203440007,2020,12/8/2020,Tuesday,373 LEGACY DR SW,Harris Chiles,33.743849,-84.419523
203440151,2020,12/8/2020,Tuesday,195 FAIRBURN RD NW,Adamsville,33.761069,-84.504255
203450391,2020,12/9/2020,Wednesday,3556 EMPIRE BLVD SW,Glenrose Heights,33.657158,-84.390937
203450111,2020,12/10/2020,Thursday,360 THOMASVILLE BLVD SE,Thomasville Heights,33.705675,-84.357121
203450056,2020,12/10/2020,Thursday,2524 M.L.K. JR DR SW,Harland Terrace,33.751499,-84.470668
203470060,2020,12/12/2020,Saturday,2800 M.L.K. JR DR SW,Harland Terrace,33.754168,-84.478745
203480307,2020,12/13/2020,Sunday,2284 CHESHIRE BRIDGE RD NE,Lindridge/Martin Manor,33.817488,-84.352555
203480659,2020,12/13/2020,Sunday,433 HIGHLAND AVE NE,Old Fourth Ward,33.761219,-84.373795
203481559,2020,12/13/2020,Sunday,3232 PEACHTREE RD NE,Buckhead Forest,33.844121,-84.374043
203480632,2020,12/13/2020,Sunday,2006 CONRAD AVE SE,Lakewood Heights,33.699442,-84.38133
203480294,2020,12/13/2020,Sunday,1050 HOWELL MILL RD,Home Park,33.78318,-84.413204
203480400,2020,12/13/2020,Sunday,1783 JOHNSON RD NW,Rockdale,33.785624,-84.444794
203491274,2020,12/14/2020,Monday,1600 PRYOR RD SW,The Villages at Carver,33.7104,-84.393052
203501405,2020,12/15/2020,Tuesday,765 MCDANIEL ST SW,Pittsburgh,33.733026,-84.402493
203500456,2020,12/15/2020,Tuesday,3594 ROU ROYAL AVE SW,Rue Royal,33.684967,-84.506017
203510571,2020,12/16/2020,Wednesday,3004 PIEDMONT RD NE,Garden Hills,33.836599,-84.368642
203521964,2020,12/17/2020,Thursday,1080 W PEACHTREE ST NW,Midtown,33.784687,-84.388245
203521674,2020,12/17/2020,Thursday,2865 HAPEVILLE RD SW,Glenrose Heights,33.67651,-84.393667
203530523,2020,12/18/2020,Friday,1099 BOULEVARD SE,Chosewood Park,33.724388,-84.368714
203530371,2020,12/18/2020,Friday,2020 HOWELL MILL RD NW,Wildwood (NPU-C),33.810225,-84.414561
203561282,2020,12/19/2020,Saturday,1099 BOULEVARD SE,Chosewood Park,33.724388,-84.368714
203610980,2020,12/19/2020,Saturday,114 MERRITTS AVE NW,Downtown,33.768616,-84.392945
203541427,2020,12/19/2020,Saturday,878 RALPH DAVID ABERNULLTHY BLVD,West End,33.737802,-84.416524
203540269,2020,12/19/2020,Saturday,33 SPRING LN NW,West Lake,33.756272,-84.438826
203561481,2020,12/21/2020,Monday,171 AUBURN AVE NE,Downtown,33.755417,-84.381587
203561278,2020,12/21/2020,Monday,50 ALABAMA ST SW,Downtown,33.751869,-84.389642
203560192,2020,12/21/2020,Monday,1720 MARIETTA BLVD NW,Hills Park,33.801575,-84.436795
203571712,2020,12/22/2020,Tuesday,1038 WASHINGTON ST SW,Peoplestown,33.726375,-84.39065
203590077,2020,12/24/2020,Thursday,261 WALKER ST SW,Castleberry Hill,33.747608,-84.40317
203590261,2020,12/24/2020,Thursday,1720 MARIETTA BLVD NW,Hills Park,33.801575,-84.436795
203590735,2020,12/24/2020,Thursday,3030 HEADLAND DR SW,Greenbriar,33.687401,-84.487802
203600854,2020,12/25/2020,Friday,150 WALTON ST NW,Downtown,33.758197,-84.392799
203600603,2020,12/25/2020,Friday,1550 MELROSE DR SW,Sylvan Hills,33.712741,-84.422211
203611370,2020,12/26/2020,Saturday,2625 PIEDMONT RD NE,Lindbergh/Morosgo,33.827401,-84.365706
203611264,2020,12/26/2020,Saturday,272 MARTIN ST SE,Capitol Gateway,33.7472,-84.383844
203620717,2020,12/27/2020,Sunday,18 WILLIAM HOLMES BORDERS SENIOR DR NE,Sweet Auburn,33.754799,-84.375737
203620342,2020,12/27/2020,Sunday,295 PONCE DE LEON AVE NE,Midtown,33.772183,-84.378086
203621447,2020,12/27/2020,Sunday,717 LEE ST SW,West End,33.735025,-84.414928
203621304,2020,12/27/2020,Sunday,906 RALPH DAVID ABERNULLTHY BLVD SW,West End,33.737715,-84.417386
203621546,2020,12/27/2020,Sunday,3032 STONE HOGAN CONN SW,Greenbriar,33.672903,-84.496224
203640923,2020,12/29/2020,Tuesday,241 FORSYTH ST SW,Downtown,33.748302,-84.397306
203650149,2020,12/30/2020,Wednesday,255 COURTLAND ST NE,Downtown,33.761546,-84.383562
203651052,2020,12/30/2020,Wednesday,360 WOODSTOCK DR SW,Baker Hills,33.760786,-84.514538
203660299,2020,12/31/2020,Thursday,1054 RIDGE AVE SW,Peoplestown,33.726336,-84.391717
203661583,2020,12/31/2020,Thursday,227 PEACHTREE ST SW,Downtown,33.748423,-84.395233
